n_seated,n_standing,speed_kmh,radius_m,is_wet,gradient_deg,dist_to_curve_m,risk_score,stopping_dist
53.0,34.0,25.703392209953865,31.04221648779672,1.0,1.090661692544983,63.47254731973655,0.054945401299346795,19.892234446016968
53.0,10.0,32.028142865981536,76.97033390318289,0.0,-2.815295689805364,6.277191732440146,0.10190051063415918,22.728546491956376
2.0,33.0,44.807946002609604,42.972014731387866,0.0,1.5116838912708386,111.91219002469894,0.07585912089157097,34.077682980714435
49.0,15.0,32.372162954106734,80.92794812334861,1.0,2.6545844724686396,33.45002715577168,0.0494143136001133,26.583960720132815
11.0,8.0,72.59362944732305,89.32933316043076,1.0,-1.4211146927431073,140.8818739934938,0.07154085851438288,100.0282140150523
0.0,31.0,29.497175363545885,67.1123133283745,0.0,3.0134714396171223,72.96056326456672,0.029663078650414138,19.6185072938437
53.0,14.0,47.339649293185516,134.75817039989454,1.0,-1.5120941146797906,66.94886286633024,0.03893496145526452,50.90522285630855
43.0,11.0,56.34195442759254,184.58188973919283,1.0,2.5813846150928765,117.08080389592504,0.025192615381951312,59.769747605555445
4.0,32.0,61.51183448965067,86.11312108000175,1.0,-4.66269892542281,106.97309758394867,0.07388536600448592,86.1885408734707
29.0,13.0,42.984162183590406,46.54519973025407,1.0,0.5116460147365265,91.09635614222142,0.07184817611200277,41.73639176740201
29.0,7.0,72.14594412348372,61.437324057236836,0.0,4.695265606398866,140.2720059375555,0.10384978466635644,64.03254801765479
16.0,7.0,54.09914906467553,172.2601564643101,0.0,4.812446006823907,63.33888914806155,0.039730459464682635,42.726747305300044
47.0,26.0,46.370466826853104,118.6115474213281,1.0,-2.1824742165825937,121.27975136584297,0.027047706947080825,50.298209757067
46.0,11.0,24.034438043122197,96.45209613832188,1.0,-0.5860090891964453,57.01394186187278,0.015634597750658594,18.70337552911209
22.0,0.0,47.8813681067099,38.430977086696075,0.0,-4.3702209201336695,125.75185114441572,0.07760106080992334,39.660135063633376
14.0,39.0,69.24415044894381,95.44818858151856,1.0,3.733413076045997,38.92119434489529,0.1860701651001837,80.03188510013095
36.0,10.0,56.87246109327893,62.91348063790347,1.0,0.6857215314021414,43.390060925404875,0.16178059022913605,63.578439606450935
20.0,38.0,69.9297472237471,189.20099429213636,1.0,-1.1489932105948297,101.6804301026181,0.046226537143540206,93.25301506270073
13.0,30.0,49.640700235958334,177.97332078898893,1.0,-3.8722944151084695,31.906994242769454,0.05664308070121324,59.14779625242666
1.0,16.0,27.10770230566891,25.94148294735762,1.0,4.4676728549688915,34.37312805381432,0.10466115387193266,20.30381846608215
10.0,32.0,20.818390750152865,108.16416295963614,0.0,0.30219047820993716,45.78936435261221,0.013012063639139166,13.010356131204029
50.0,31.0,38.19317280311547,52.761085647787695,1.0,-2.1707207091709613,101.83931544905637,0.0485123398424676,37.47803654257771
38.0,28.0,61.87942828986755,88.04764700961522,1.0,-1.497848698684905,133.40821386348478,0.060026135200442636,77.43859116669033
37.0,20.0,67.41559423650162,176.60111966777671,1.0,-2.2930281907785233,101.185147669048,0.043868544756090415,91.37305796336739
33.0,20.0,37.74517007721977,110.22775877882351,0.0,1.0180980885698065,124.17213665161879,0.018499808153371936,27.263149763128496
37.0,39.0,49.739235252994824,73.50090574044437,1.0,4.299635757805099,81.53408845417046,0.07233637734177138,47.75284654504553
49.0,22.0,45.2671342660449,49.49878727994944,1.0,3.566938033265644,10.338483201771792,0.2844011832674251,42.17747535611443
33.0,5.0,44.63136706108567,162.06172328723295,0.0,-0.396191245740225,15.0699317262751,0.0684603359019541,34.49738527884742
17.0,21.0,33.88092279200903,128.65842291922596,0.0,3.2649936230100787,83.15879675503732,0.017828364702246545,23.325424422871883
29.0,37.0,28.182266301767502,98.93243748098394,0.0,-0.7689451872367015,49.17014529631644,0.02519086904692415,18.99790438510007
14.0,36.0,31.801313493872787,51.32202723396583,0.0,-2.4769285924136195,33.0852110455414,0.08030955327967214,22.455792684067884
26.0,7.0,23.319943229800767,73.50681108985495,1.0,4.834151152664279,69.93853909539312,0.016132145864006367,16.5813709181372
50.0,34.0,31.887844509414624,192.37025108031852,1.0,-1.9611243202917816,99.97451113564523,0.009493171028563617,28.608514247265482
33.0,10.0,20.55205385752277,108.81708814510853,1.0,-1.762757690130916,57.74879216037876,0.009944800846943732,15.479705040826362
51.0,23.0,57.63550403815869,86.13286343621806,0.0,4.896928677865223,120.38133857360124,0.05745068538258065,46.57556404840606
37.0,20.0,38.98252444326097,109.07018804618154,1.0,-3.660725068343451,110.77848698570905,0.022007610560396202,40.38603581897627
32.0,1.0,78.38868268561451,158.00781612092564,0.0,2.6053398800969507,110.23723232393502,0.05731855522181152,73.94024746971131
23.0,39.0,31.62302304657787,74.62069793554507,0.0,4.358127584827265,147.77845345160827,0.017431106078479794,21.227030917252257
14.0,18.0,40.74971421857563,43.95416297719568,1.0,0.11794994275418635,44.28449660574522,0.11968927396149277,38.9242692439459
29.0,38.0,41.470469518491996,121.13786248441909,0.0,-4.974782382971799,96.70883795113427,0.026474094872133886,32.74958696226152
54.0,27.0,20.507089763747633,136.38877966140276,0.0,-1.2494105588689375,128.32175102404702,0.004398508223902146,12.886314714313169
41.0,16.0,70.35247718236754,145.41642056212442,1.0,-3.884310076151729,86.92866508708664,0.06497291235716127,104.17617631452282
50.0,5.0,21.919667608659484,177.57764224556465,1.0,-0.8381233906630425,118.4253264173089,0.0038538949927549274,16.59411464614674
16.0,18.0,76.41079008375448,80.52308293093148,0.0,2.900267616422847,62.167827875986845,0.17985468573184585,70.97690886035761
4.0,37.0,73.52446106561725,24.317430283489443,1.0,-0.6128845111619952,88.5737018482207,0.44419323076930584,99.41962468714588
28.0,27.0,52.13131496515781,192.08623088987903,1.0,-0.6807487865407746,8.349958920649241,0.1052033786809255,57.67568634835475
3.0,1.0,52.615734494677525,92.65226621312028,0.0,0.5678947691884662,147.865140873722,0.03331885929428242,42.80624609426016
9.0,37.0,59.22667537736938,128.41892683789496,0.0,0.8169058474768021,120.00277221726259,0.04233145701368647,50.38128043538978
16.0,36.0,43.22300071609322,136.59801139437553,1.0,3.562963087989713,130.32136074471742,0.01968556364540083,39.43317866993574
9.0,3.0,58.83333700387133,113.83760465322867,1.0,-1.9164456077104852,104.14414172144191,0.04659282068441157,72.42131791168822
16.0,21.0,22.68610332130921,48.99893064989132,0.0,3.2167126436801596,27.90750492130492,0.04517995518474844,14.209125018723116
19.0,25.0,23.242857640983594,153.47717952206688,1.0,0.6593374869204727,4.65426636270484,0.0298543812062404,17.498446343712025
23.0,35.0,47.433825177172665,162.7128751177755,0.0,-1.9947045028285304,129.69849116040203,0.019933092334142383,38.10078748968375
4.0,12.0,52.977338066362094,115.06536134331355,0.0,-2.0487395599392286,59.44959806041846,0.060709652912944945,44.458624581466296
33.0,31.0,73.26905842014914,102.8266205111199,1.0,-1.388624828942755,39.57973140598799,0.1870589350048764,101.44431045968554
5.0,16.0,26.279638034473777,31.64825479431721,1.0,1.226932426199755,84.25094382584166,0.04213343477725523,20.452432913147717
52.0,35.0,69.35887563163337,25.95081568495893,1.0,-2.6918826864005085,63.1347783713579,0.48172442287955275,97.12212107473641
1.0,18.0,32.60284023752418,74.51732065707046,1.0,4.203335616722674,97.74989935313356,0.024542669039701787,26.172386336622534
12.0,34.0,43.64501891060191,69.06076954830472,1.0,0.7491258417790037,72.56898495817704,0.06407057028446718,42.45579907035463
42.0,39.0,38.996146089644775,191.19472568302155,0.0,4.200157769960068,104.5849710660406,0.013929910762414559,27.76488290388137
42.0,27.0,44.00931637192394,158.88832106425167,1.0,-4.535956414208453,128.01349042637145,0.01739745233626905,50.14635141238253
47.0,0.0,29.029729884355135,135.38561609922138,0.0,-1.5738862953852661,29.333551643368356,0.024366736754097548,19.83871936226563
10.0,17.0,50.214204464213296,108.35313691334497,1.0,-4.771923393123769,49.41493208482302,0.06790477871206806,62.3134929142339
50.0,39.0,68.09855538988204,41.799830838063755,0.0,-2.277481849020302,65.52233798559584,0.28303692957607374,63.93602135953063
46.0,32.0,46.49204062273382,195.90676771501393,1.0,3.620064722685882,144.30876720414574,0.014389828264199083,43.81549810463219
22.0,11.0,49.43681455389195,81.2577326656399,1.0,-4.633902841577991,54.80004203212279,0.07997265787325963,60.45649604849112
54.0,7.0,70.92605511687886,30.315864464976514,0.0,-0.6385290008425515,57.16497743889443,0.42782635087639653,66.43046266558316
15.0,23.0,62.36348687828185,103.82179018599176,1.0,-3.824329295267722,98.02087844393418,0.06585578231484737,85.1992764185294
30.0,15.0,49.42726451118708,176.0596222064858,1.0,-0.8315934073963227,62.879956483492386,0.03392689085070843,53.35251822715866
10.0,3.0,35.46173889135078,178.58529033769258,0.0,3.3885158426437734,142.68356184594077,0.008241255145736745,24.704217130632543
53.0,37.0,73.09560481069799,12.083524050724979,0.0,1.2307103340251913,134.17031407131657,0.6227141365336263,67.84052415379722
15.0,26.0,54.6212241014335,178.39619150276596,0.0,2.367563453314232,77.01131666635094,0.03613926213611052,44.28225281081876
7.0,8.0,33.268856606641606,61.58200132497312,1.0,-1.5089588455041902,96.71628509217747,0.02996021862292054,30.0833022787428
3.0,15.0,36.14718515828062,17.404749154000385,0.0,4.443976950101415,8.704584282543081,0.523709919940062,25.134847361533932
39.0,11.0,68.18798533617475,171.08015136894613,0.0,2.092620937795001,104.35957920485971,0.04381142619328824,60.728597884728714
3.0,30.0,22.64873372524733,174.13468363775957,1.0,-0.7820118071546911,106.08013094235483,0.0049545851765071015,17.322164466118107
24.0,23.0,79.52553122172921,123.28390517004651,1.0,-0.7353519977294509,53.87989434648121,0.14438829190406874,113.5305417362335
2.0,13.0,27.821100782887505,119.14241388630809,1.0,4.186841779432976,32.9524325437909,0.024340578939784627,21.10328963393473
31.0,24.0,67.76411152381624,164.4928517980697,1.0,0.764046934353918,137.26176027255252,0.037090455213219915,83.58557630431861
2.0,33.0,43.68651900630097,159.39881501495316,1.0,2.063792099030417,64.00573512076916,0.030525953359197742,41.28627279802642
26.0,2.0,49.532970997248015,179.12003995411376,1.0,-0.8296477548682923,98.05591572025659,0.02227185568413915,53.525086670859125
28.0,23.0,72.83903464787467,115.02201504337366,0.0,-2.763072352352859,4.999319246438394,0.38403792596618297,71.09456069876123
31.0,8.0,44.774671375352796,193.85294761923365,0.0,2.235592919944186,62.11007498652544,0.024870420768517428,33.82974464062612
49.0,25.0,52.249625220394066,199.2678978773343,1.0,1.0782377214138783,122.588821652082,0.020201790299533076,55.23511319784377
50.0,19.0,22.957979744550197,32.14347589974019,0.0,0.01342880424779369,58.136400060107256,0.04335621289350942,14.666807045853643
18.0,39.0,20.14084843204719,171.4133143152832,0.0,1.2402093999446384,90.47417402053152,0.0046750209768506076,12.44567280440441
20.0,9.0,34.68799238010355,104.96622897223192,0.0,-2.9171441393576636,31.478370072680917,0.043880535707272766,25.243447277282943
4.0,18.0,60.83498557512604,83.6376042769681,0.0,2.939387065319563,62.478847325933934,0.10883022568324949,51.16996532414723
17.0,2.0,27.2758936015482,126.48373887771585,1.0,4.481628050203058,139.145657707978,0.007044659112400868,20.468025677791758
27.0,23.0,26.825717528272964,20.633455879781334,1.0,3.9110314416770278,84.96776245515558,0.06914015557700447,20.177452068560626
41.0,4.0,44.657636482154196,106.22761256574518,0.0,-1.7856425469298287,135.28971886393973,0.023632116174056316,35.00299965184688
21.0,2.0,58.87022231649359,175.46920830506667,1.0,-0.9399422671792412,135.3028949234315,0.024319091746471636,70.29242817112798
20.0,26.0,62.72431953487583,50.55768806640407,0.0,3.0840229979756115,141.62217006367194,0.10103531240326213,53.34431522855466
5.0,15.0,30.707040445902486,91.01408000619077,0.0,0.9511713082460382,134.3087490120158,0.013457902073803377,20.91646715041962
0.0,14.0,24.775288842322546,188.50136866582633,1.0,0.4791444367664921,0.49216935154509645,0.03163025408830652,19.123774653266608
4.0,34.0,76.42382203673264,91.42712918308249,0.0,4.266419675334452,140.10223373723954,0.08575024079681191,69.91156863498304
40.0,11.0,35.639982953726104,78.08985014315569,1.0,0.3602496097705077,20.618915862806457,0.08031312660443801,31.84070878372603
11.0,25.0,71.20078985652343,93.70196314344186,1.0,0.14938679587309878,5.988937666672584,0.43454223468573383,92.1428058313575
25.0,33.0,71.8094870277691,108.6960256383357,1.0,-4.579814087336404,8.308280186707922,0.3595899899252819,111.04322342609629
45.0,22.0,66.35135550575266,130.0783553849791,1.0,-4.305830414098624,52.33742927646504,0.09743834793760578,96.20250071264032
33.0,30.0,30.130016399154204,162.13163217417892,1.0,-4.925796921193498,93.12061279031904,0.010535944263943544,28.597983430276898
48.0,19.0,69.30808755525202,95.89941909521971,1.0,4.1324422578363365,60.34667947784963,0.12873600674428903,79.39385203617405
13.0,11.0,66.1550335544952,165.32137766712665,1.0,-0.9161333998229937,3.8331426974069216,0.21984608724155955,84.6079143775164
25.0,22.0,55.803379406373026,111.40692565689533,1.0,-0.3143862386658747,71.4723951262072,0.0633463797688594,63.44939290513355
44.0,3.0,40.23212211013716,74.31129696991576,1.0,3.4538694759246202,66.31961134055702,0.049219288771211116,35.62859186944037
26.0,22.0,35.75051625599264,135.0106573426887,0.0,1.0924631037577792,113.52738982524703,0.014700722881969407,25.3878443586688
8.0,0.0,27.313352724821538,146.36722840126336,1.0,1.095015963905811,41.94193476381575,0.015399346992788518,21.6051831582746
25.0,24.0,50.585424014052286,116.02930536960262,0.0,-2.0346557064518755,32.629676069155074,0.08744560528041814,41.67005856368706
46.0,1.0,55.11565253059079,20.75684489559745,1.0,3.339083739245192,38.39084365149393,0.4856432943461706,56.81414286977359
21.0,29.0,41.56033943094723,42.277746280556734,0.0,-3.3417002396050624,45.5609733944772,0.13204981176552175,32.26219722818864
46.0,2.0,48.521544060852115,64.20656696914335,1.0,-4.468504078270521,89.87473100507498,0.0649183937581014,58.31991189061594
29.0,20.0,41.810867442156,63.69886513078369,1.0,-3.083966424814677,70.72882281781197,0.062350639675417166,44.122257781423116
42.0,24.0,58.46036343924207,137.9499520469054,1.0,-2.3226278122543533,50.53418477685869,0.07354591488823298,72.6654166692797
47.0,19.0,74.0755524677938,13.48624571799019,0.0,-2.1768894214579326,56.14712374255176,1.1030946289738657,72.29945748246027
16.0,21.0,29.83521572281669,153.57953763940878,0.0,1.7051359861876758,55.63854902384642,0.0157905755231326,20.06743899094004
25.0,20.0,42.88452859418741,60.41507021331731,1.0,-2.821754126713565,145.86100420654762,0.03778802398554301,45.49406568359602
35.0,32.0,28.45211623705168,68.90415078105946,0.0,1.7665830449498454,34.94954820794288,0.04577956910386457,18.902101253197337
0.0,37.0,57.49662622446992,110.30286730934561,1.0,-4.088678267662003,122.7092340408388,0.04555749743667448,75.42799458359195
7.0,14.0,63.732230569315746,51.02586417840193,0.0,-3.52797538902091,106.23162563822805,0.12599951260072897,59.016781189206114
48.0,14.0,75.91476395584735,178.04954957935024,0.0,0.08821448490994976,0.8355008405325881,0.31572554074025555,72.74363468470824
34.0,24.0,36.73231557565789,26.220068072047404,0.0,4.218958025766426,148.9764327188232,0.063669466119517,25.697663580867903
51.0,20.0,77.01267235192581,94.43264883720232,1.0,3.5956758881111393,113.46590559503603,0.09753941003809516,95.005207478073
14.0,23.0,23.79576030924049,171.39023119642908,0.0,4.687534424428032,102.3674379526187,0.00560033529975081,14.940071302303018
46.0,4.0,56.18083180187529,127.0103399400348,0.0,1.504790652781709,60.798706151495594,0.060289748570380955,46.44533461099337
21.0,5.0,23.4279631605998,65.54260801010035,1.0,1.75814866416092,83.28046333714344,0.015715982877411844,17.384042867471905
13.0,22.0,73.6264512657167,89.94443947752754,1.0,1.2502299893149205,37.99063435012053,0.2147495849509323,94.14906888675412
25.0,3.0,51.78854342420325,144.2719322650778,0.0,1.2281892285819729,5.322510771854621,0.14144473542274028,41.60356603182343
27.0,26.0,60.160901045767766,194.91954123914087,0.0,-3.5287965493241535,125.40324876689593,0.026831709339318038,54.27410825301037
22.0,17.0,69.89443555462715,179.69635649209235,1.0,0.43738956163928644,134.47267405217576,0.03581570220663358,88.66800340276185
13.0,20.0,29.018637349038126,75.06223359265158,1.0,-1.1393206654827426,24.370595492135983,0.05186286882790207,24.541331526632945
23.0,27.0,22.31549371628803,199.65759706469294,1.0,-0.5746278422270656,118.05841437685994,0.0038053086249340493,16.91834713137647
1.0,34.0,72.73286875477113,10.665886070901072,1.0,0.2360057305923735,111.17290099284881,0.8124133514515827,95.11646241638161
44.0,21.0,38.895993647535946,15.249653603598867,1.0,-3.716038281977484,26.75625029041357,0.44044337948365125,40.320855959959175
25.0,39.0,27.738734475629915,166.52969788252682,0.0,-1.4051226614788015,63.274320386219074,0.012108115212100838,18.707324842245374
13.0,22.0,48.10767422522519,47.897910498279884,1.0,-4.365504391233964,63.413688125115506,0.11969378655581053,57.31318466848474
50.0,2.0,55.898364541761126,21.546160995285764,1.0,4.796681304223991,113.99463874578727,0.21102257004740874,56.269004323487394
6.0,39.0,21.858236205350607,55.058133914935425,0.0,-3.8147197117987384,125.64913586640832,0.013004255138187704,14.150319270311124
2.0,9.0,36.49373949542527,90.95902925636344,1.0,-2.414752614550455,14.216268208705651,0.0833494311039515,35.26149110903715
46.0,24.0,21.96799245661376,148.8075913823469,1.0,3.912929267033972,84.44538523563044,0.006506329917927772,15.520123119223076
22.0,7.0,45.22012335172994,128.62375004472904,1.0,-0.1728995376085818,114.2622745393328,0.023165561698586,45.78678991845584
45.0,10.0,73.70600174397465,55.14803133647988,0.0,-3.6436279847936968,117.92858910977377,0.14303127662925422,73.29199483902714
42.0,4.0,78.95914468961415,105.62138513911104,1.0,-1.1576946196065108,22.19902866456134,0.2735841120444236,113.82618532592141
46.0,36.0,58.22285321021765,185.98068002572805,1.0,-3.8413200580861417,78.82577147261911,0.03993955513389651,76.24366336860543
44.0,37.0,29.69826162707551,164.85147762691398,1.0,-2.9978400291549825,128.63380595440543,0.007814458520877601,26.503299918370104
17.0,28.0,74.35096339995835,71.40605911804074,1.0,-4.47970153050155,47.777786487792625,0.24112619278456632,117.20531057794385
37.0,4.0,50.974869392003626,196.6302666575823,0.0,-0.6177250545090007,63.76753483676957,0.030764799003221946,41.47414391240127
34.0,8.0,29.224958726175085,144.6378760826749,0.0,3.066361217252598,120.65377670044987,0.008303262847180802,19.386639216174522
50.0,1.0,75.30360016709969,21.865377576688537,1.0,0.8596917869989551,13.397928177564344,1.508283675701039,98.74993781149495
14.0,0.0,65.44814304338618,16.68053552484135,1.0,1.0634530548461174,128.92399348334672,0.32459877580733243,78.43068554805566
24.0,39.0,63.90231636338909,41.99751031190569,1.0,-2.9941596991675965,46.67350750962135,0.3182483758128528,85.89706335865165
54.0,29.0,62.55084222766428,148.2926149295279,1.0,-1.561061567476335,0.21754748866907314,0.27761580559552645,78.95136588482167
36.0,10.0,32.02038926578654,44.910395910061304,1.0,3.45242103840832,35.12387175845374,0.08261404182512597,25.837101571128816
27.0,27.0,32.66040150245156,107.18248614967837,1.0,-4.121438156734855,13.42509613432597,0.06275637668193633,31.42346856427602
9.0,11.0,61.2975799056353,27.71942283435803,1.0,3.579306536685337,13.85773604943662,0.7905676208956941,66.46699964105164
38.0,38.0,33.183365006623816,184.96836998773708,0.0,-0.16309973735214367,103.92536012138872,0.010455002204984782,23.283277228311178
16.0,25.0,46.32030180818293,75.35251658087783,1.0,3.3714743132511726,32.09645034585972,0.1142147867912263,43.795394712363006
38.0,12.0,66.92010953563648,182.54509074651986,0.0,-1.8199358060559967,140.21135444654738,0.03079456926063892,61.94808415425415
21.0,7.0,67.03715108587046,189.5263719630034,0.0,-1.611570484169792,77.4666819886956,0.0475650625493688,61.93901064158422
25.0,27.0,47.19570635155158,11.164442989599351,1.0,2.5160486832314275,69.01473869323779,0.4722542501312112,45.83449243718991
43.0,29.0,67.5313962965147,98.18568556775908,0.0,2.8499617339222016,65.14252773302275,0.1159138362661561,59.39545661943566
24.0,8.0,70.3173077718834,14.684650584309649,0.0,-2.7035532200985326,103.88814595074477,0.5345933174147935,67.41850209144907
16.0,38.0,59.286545077055614,182.6516255975521,0.0,4.728713248219055,67.83941437854126,0.04767642617982806,48.508868203310215
12.0,30.0,33.70555113850521,108.49743349956941,1.0,-4.1550989575517105,19.290053433778777,0.05658422743360562,32.961711958597206
19.0,20.0,36.44070682313285,24.239362412714396,0.0,-4.314970368978691,132.0258270961135,0.07406140896439353,27.30993989297221
24.0,33.0,38.89046932452412,30.952578372547705,0.0,0.9550421528610276,64.2593023388488,0.12442611813132032,28.36742200445886
3.0,30.0,27.00824646403712,82.86671465362042,1.0,2.227407677716214,11.10068635492537,0.06001973328867451,20.880722574517588
9.0,24.0,36.389577222196706,188.644496645849,1.0,4.608861292249738,79.40489812466416,0.014680872676602409,30.28857018630297
2.0,11.0,32.57115345875193,141.65273879793537,0.0,-0.9505421920113843,97.10202876835551,0.012574270581458982,22.872437192254175
40.0,0.0,47.31972498851613,174.84758457593517,1.0,-4.747085910103669,41.33736962366378,0.04013372381148008,56.646503864102776
44.0,21.0,74.50625287233589,79.62676280459614,1.0,1.0289633944640697,120.05106115107634,0.10332846530759321,96.5838941165907
17.0,39.0,26.268819005237486,18.21060291449968,0.0,-2.1030397940122816,100.46637690560456,0.0686480696783053,17.559471142512244
46.0,36.0,63.21607543684374,195.1203510688387,0.0,-0.6705287880459776,97.55117538966502,0.03772939279694557,56.23033512371705
35.0,0.0,61.23698026478766,13.262868225850214,0.0,-0.1153051775006475,63.12374293016913,0.6515329133102571,53.377683823647814
46.0,0.0,25.74525191980146,190.0538140854069,1.0,-4.354873892619661,144.28729521169316,0.004096954858145686,22.391448677138044
21.0,20.0,75.35434429434801,80.04871053133749,0.0,-0.14018215435897208,41.128375192387146,0.23864027635892393,72.16271190771293
33.0,14.0,54.10833212940918,11.917176954157489,0.0,-0.7368033319568523,86.65582515231789,0.46562094207701654,45.125477030401626
46.0,16.0,41.82353126814105,140.93987402765657,1.0,2.125442652865932,46.35827362089264,0.03823578547552484,38.68226529197677
7.0,21.0,65.3923150097184,196.3026577659573,1.0,1.4566591121234462,111.7207129457331,0.03398274969780983,77.49034163441146
39.0,37.0,35.44192750409805,193.46888733914258,1.0,-3.1478428184943894,7.168722580518216,0.05187644074587701,34.46661791189781
48.0,34.0,61.61059022277922,40.578032128459505,1.0,-2.93861081789603,6.884080181257385,0.7496737369736023,80.78804583412386
43.0,15.0,22.382672454334834,44.43708315256945,0.0,-2.489938212256267,121.62914542781871,0.016204777697542982,14.439802235537993
18.0,7.0,70.36448225655631,117.45239377773542,0.0,-3.2104955970282267,65.14022415955066,0.09661813246042388,67.96791636578016
41.0,16.0,46.89025082127911,131.08791702138163,0.0,1.5721319966846714,51.17700819005336,0.04809986542463677,36.2091188735087
40.0,16.0,58.2015748614765,150.48940359651448,1.0,4.9443017920027055,91.12902932630077,0.04133118665480312,59.61991242267575
36.0,25.0,33.27426918840102,44.399568489708024,0.0,1.5210834051593658,105.28490158034603,0.041757779960552334,23.0730523115132
5.0,12.0,60.62442275950688,192.21134648524256,1.0,1.0668154619129122,30.18020202666099,0.07539740421339426,69.52344043165031
51.0,16.0,66.3344165535966,131.3604586949552,1.0,-0.9007206664892753,27.814686210709734,0.1434346825044051,84.93573613183601
25.0,37.0,48.39279121306392,170.93891458540543,1.0,-1.874197411402393,143.72261216398223,0.018160669293541362,53.22446715545247
33.0,16.0,57.06361544370766,112.61248590399263,0.0,4.110737569064792,88.4496459576854,0.05427886076911879,46.271905700145844
44.0,13.0,47.37955542934392,88.7126010420777,1.0,4.69001874142153,58.51747159414022,0.06518905042378481,44.123826125259
5.0,5.0,73.64548215547073,195.66475225304924,0.0,-0.032238244122722026,120.21625420042596,0.03785254873477217,69.66635681181748
36.0,34.0,49.87215083085915,120.60306045576885,0.0,-2.097995044934425,78.77384381668757,0.044958052996747204,40.88355279042347
32.0,13.0,70.50852254172914,174.705980731844,0.0,2.701222076697677,36.24942155618721,0.10185385692423901,63.297888937869715
52.0,7.0,68.08112349621491,191.1255553095951,1.0,-3.6754320913312153,31.010295846236076,0.09450063459876736,97.82910850921995
21.0,14.0,44.630289280901394,138.31737913164525,0.0,2.6558823764368156,59.52888992547326,0.0364223870921608,33.56390510137976
20.0,26.0,33.8050695114485,114.29834891854824,0.0,3.189483743113387,128.98437903898196,0.014082260884951504,23.270848149326515
5.0,12.0,44.36492795358626,10.667061673023618,1.0,-3.7509605537283264,9.217187406638839,1.2495940157081764,49.3960230698338
5.0,30.0,69.57304254651321,17.60373174041114,0.0,4.768614687965638,32.77890011321447,1.105079600611478,60.74174672918221
54.0,34.0,33.65795214916354,48.1617310497121,1.0,4.8551229038847845,133.97277282788872,0.03292270742164443,27.072296061274542
47.0,5.0,51.46618075146496,45.3416020526391,0.0,4.367194793273512,18.260185345387576,0.3005871842573701,40.07417664306253
3.0,4.0,68.36580487764485,58.40417108797062,1.0,-0.03965190593735679,94.44385773962526,0.13298408131600467,86.80466561752803
29.0,21.0,41.208648507702726,67.93758116255556,1.0,-2.5392585772317156,32.026705218153765,0.09936575020728634,42.45398664493308
10.0,22.0,58.532578220161845,78.41244377463836,1.0,0.8200928088191295,90.88002712678325,0.08135288364425505,66.25039199983206
29.0,24.0,34.73789444292887,89.90216111308654,1.0,-0.8006616152856427,57.46562502663481,0.036189438986927946,31.49209507338192
30.0,33.0,26.556766722089595,28.784604306642787,1.0,-2.940513552828029,15.251534464648781,0.14918836077804784,22.566084487072914
23.0,25.0,67.66305350557138,18.04876707102859,0.0,-0.7632359038215242,87.37126013311595,0.4944152975414242,62.11151202950226
54.0,4.0,25.93811740452241,138.04944532387444,0.0,1.6388983567759052,102.4564120626879,0.007834221173207374,16.868042036876354
8.0,25.0,36.282883704775074,112.09361672018477,0.0,-4.290866892140089,102.04089284487043,0.020073014368784364,27.145835249687302
54.0,19.0,71.30656531984641,94.38739842182272,0.0,-1.6658199855398348,95.55516136090644,0.09640565408837802,67.85810799614376
2.0,5.0,40.78815722472003,130.54358882198696,1.0,-4.822051099871748,75.03371714033187,0.025611134530219536,45.024428992569106
50.0,5.0,78.38272097084966,167.25908736867268,1.0,2.4949550546167565,77.92089252889885,0.07396246476596532,100.58334512178077
30.0,17.0,78.78406008643158,91.26165273207887,0.0,1.406912676167008,95.34601647119393,0.12033255970965188,75.57898179087208
39.0,3.0,36.0965612272134,131.81269835987607,1.0,-4.373278652980341,103.53890426199615,0.015560537666142222,36.782401029448046
36.0,16.0,22.458693334993427,191.17872252868017,0.0,4.647375596019678,98.23151082470777,0.004547438007116077,13.941880215898074
35.0,13.0,62.30379705232275,169.52865421369654,1.0,-4.773784428728993,88.04183473701777,0.042721220403332455,88.43766117963733
23.0,13.0,47.05919015890062,90.94015399545779,1.0,0.8996064647608859,23.37584772061776,0.11259301012254454,47.344952338510694
30.0,12.0,26.04517063757458,132.49619918480116,0.0,2.7636746179905582,31.592480773929267,0.01988876436784391,16.84313075031264
5.0,6.0,62.451369138682566,43.64347516402855,0.0,2.8789631304472296,39.03360315530225,0.2912864714666389,53.12861250984351
1.0,14.0,21.870494546715275,116.49921513006707,1.0,-4.657148644067962,137.94924856312534,0.0051771121237236,17.940237741630632
19.0,18.0,72.21180142953453,196.4523753163041,0.0,4.064151326404392,113.90926376954498,0.04044391805289116,64.54695895866858
27.0,34.0,28.319151746798223,108.47987188847924,0.0,4.184516719271222,82.93002293053173,0.015457874596597063,18.5209148683134
10.0,16.0,27.6387127248035,186.25127684612798,0.0,0.6139037315437268,37.808539281607025,0.014313828440567528,18.36627746830401
3.0,34.0,30.54033787811507,87.39363489561953,0.0,-0.17916801112853875,16.633728486625678,0.06260459123186246,20.940712630307523
14.0,18.0,77.61598150952399,199.7805171650799,1.0,-4.551325369374002,134.8138838969962,0.03966903427455157,126.42665342205805
